DATAFLOW,LAST UPDATE,freq,unit,sector,cofog99,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),State government,Total,Gross fixed capital formation,Poland,1999,,m,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),State government,Total,Gross fixed capital formation,Poland,2000,,m,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),State government,Total,Gross fixed capital formation,Poland,2001,,m,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),State government,Total,Gross fixed capital formation,Poland,2002,,m,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),State government,Total,Gross fixed capital formation,Poland,2003,,m,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),State government,Total,Gross fixed capital formation,Poland,2004,,m,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),State government,Total,Gross fixed capital formation,Poland,2005,,m,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),State government,Total,Gross fixed capital formation,Poland,2006,,m,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),State government,Total,Gross fixed capital formation,Poland,2007,,m,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),State government,Total,Gross fixed capital formation,Poland,2008,,m,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),State government,Total,Gross fixed capital formation,Poland,2009,,m,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),State government,Total,Gross fixed capital formation,Poland,2010,,m,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),State government,Total,Gross fixed capital formation,Poland,2011,,m,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),State government,Total,Gross fixed capital formation,Poland,2012,,m,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),State government,Total,Gross fixed capital formation,Poland,2013,,m,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),State government,Total,Gross fixed capital formation,Poland,2014,,m,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),State government,Total,Gross fixed capital formation,Poland,2015,,m,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),State government,Total,Gross fixed capital formation,Poland,2016,,m,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),State government,Total,Gross fixed capital formation,Poland,2017,,m,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),State government,Total,Gross fixed capital formation,Poland,2018,,m,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),State government,Total,Gross fixed capital formation,Poland,2019,,m,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),State government,Total,Gross fixed capital formation,Poland,2020,,m,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),State government,Total,Gross fixed capital formation,Poland,2021,,m,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),State government,Total,Gross fixed capital formation,Poland,2022,,m,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),State government,Total,Gross fixed capital formation,Poland,2023,,m,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),State government,Total,Gross fixed capital formation,Portugal,2010,,m,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),State government,Total,Gross fixed capital formation,Portugal,2011,,m,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),State government,Total,Gross fixed capital formation,Portugal,2012,,m,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),State government,Total,Gross fixed capital formation,Portugal,2013,,m,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),State government,Total,Gross fixed capital formation,Portugal,2014,,m,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),State government,Total,Gross fixed capital formation,Portugal,2015,,m,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),State government,Total,Gross fixed capital formation,Portugal,2016,,m,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),State government,Total,Gross fixed capital formation,Portugal,2017,,m,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),State government,Total,Gross fixed capital formation,Portugal,2018,,m,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),State government,Total,Gross fixed capital formation,Portugal,2019,,m,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),State government,Total,Gross fixed capital formation,Portugal,2020,,m,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),State government,Total,Gross fixed capital formation,Portugal,2021,,m,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),State government,Total,Gross fixed capital formation,Portugal,2022,,m,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),State government,Total,Gross fixed capital formation,Portugal,2023,,m,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),State government,Total,Gross fixed capital formation,Romania,1995,,m,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),State government,Total,Gross fixed capital formation,Romania,1996,,m,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),State government,Total,Gross fixed capital formation,Romania,1997,,m,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),State government,Total,Gross fixed capital formation,Romania,1998,,m,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),State government,Total,Gross fixed capital formation,Romania,1999,,m,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),State government,Total,Gross fixed capital formation,Romania,2000,,m,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),State government,Total,Gross fixed capital formation,Romania,2001,,m,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),State government,Total,Gross fixed capital formation,Romania,2002,,m,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),State government,Total,Gross fixed capital formation,Romania,2003,,m,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),State government,Total,Gross fixed capital formation,Romania,2004,,m,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),State government,Total,Gross fixed capital formation,Romania,2005,,m,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),State government,Total,Gross fixed capital formation,Romania,2006,,m,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),State government,Total,Gross fixed capital formation,Romania,2007,,m,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),State government,Total,Gross fixed capital formation,Romania,2008,,m,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),State government,Total,Gross fixed capital formation,Romania,2009,,m,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),State government,Total,Gross fixed capital formation,Romania,2010,,m,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),State government,Total,Gross fixed capital formation,Romania,2011,,m,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),State government,Total,Gross fixed capital formation,Romania,2012,,m,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),State government,Total,Gross fixed capital formation,Romania,2013,,m,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),State government,Total,Gross fixed capital formation,Romania,2014,,m,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),State government,Total,Gross fixed capital formation,Romania,2015,,m,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),State government,Total,Gross fixed capital formation,Romania,2016,,m,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),State government,Total,Gross fixed capital formation,Romania,2017,,m,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),State government,Total,Gross fixed capital formation,Romania,2018,,m,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),State government,Total,Gross fixed capital formation,Romania,2019,,m,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),State government,Total,Gross fixed capital formation,Romania,2020,,m,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),State government,Total,Gross fixed capital formation,Romania,2021,,m,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),State government,Total,Gross fixed capital formation,Romania,2022,,m,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),State government,Total,Gross fixed capital formation,Romania,2023,,m,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),State government,Total,Gross fixed capital formation,Sweden,1995,,m,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),State government,Total,Gross fixed capital formation,Sweden,1996,,m,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),State government,Total,Gross fixed capital formation,Sweden,1997,,m,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),State government,Total,Gross fixed capital formation,Sweden,1998,,m,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),State government,Total,Gross fixed capital formation,Sweden,1999,,m,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),State government,Total,Gross fixed capital formation,Sweden,2000,,m,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),State government,Total,Gross fixed capital formation,Sweden,2001,,m,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),State government,Total,Gross fixed capital formation,Sweden,2002,,m,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),State government,Total,Gross fixed capital formation,Sweden,2003,,m,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),State government,Total,Gross fixed capital formation,Sweden,2004,,m,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),State government,Total,Gross fixed capital formation,Sweden,2005,,m,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),State government,Total,Gross fixed capital formation,Sweden,2006,,m,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),State government,Total,Gross fixed capital formation,Sweden,2007,,m,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),State government,Total,Gross fixed capital formation,Sweden,2008,,m,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),State government,Total,Gross fixed capital formation,Sweden,2009,,m,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),State government,Total,Gross fixed capital formation,Sweden,2010,,m,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),State government,Total,Gross fixed capital formation,Sweden,2011,,m,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),State government,Total,Gross fixed capital formation,Sweden,2012,,m,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),State government,Total,Gross fixed capital formation,Sweden,2013,,m,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),State government,Total,Gross fixed capital formation,Sweden,2014,,m,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),State government,Total,Gross fixed capital formation,Sweden,2015,,m,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),State government,Total,Gross fixed capital formation,Sweden,2016,,m,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),State government,Total,Gross fixed capital formation,Sweden,2017,,m,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),State government,Total,Gross fixed capital formation,Sweden,2018,,m,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),State government,Total,Gross fixed capital formation,Sweden,2019,,m,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),State government,Total,Gross fixed capital formation,Sweden,2020,,m,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),State government,Total,Gross fixed capital formation,Sweden,2021,,m,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),State government,Total,Gross fixed capital formation,Sweden,2022,,m,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),State government,Total,Gross fixed capital formation,Sweden,2023,,m,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),State government,Total,Gross fixed capital formation,Slovenia,1995,,m,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),State government,Total,Gross fixed capital formation,Slovenia,1996,,m,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),State government,Total,Gross fixed capital formation,Slovenia,1997,,m,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),State government,Total,Gross fixed capital formation,Slovenia,1998,,m,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),State government,Total,Gross fixed capital formation,Slovenia,1999,,m,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),State government,Total,Gross fixed capital formation,Slovenia,2000,,m,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),State government,Total,Gross fixed capital formation,Slovenia,2001,,m,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),State government,Total,Gross fixed capital formation,Slovenia,2002,,m,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),State government,Total,Gross fixed capital formation,Slovenia,2003,,m,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),State government,Total,Gross fixed capital formation,Slovenia,2004,,m,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),State government,Total,Gross fixed capital formation,Slovenia,2005,,m,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),State government,Total,Gross fixed capital formation,Slovenia,2006,,m,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),State government,Total,Gross fixed capital formation,Slovenia,2007,,m,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),State government,Total,Gross fixed capital formation,Slovenia,2008,,m,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),State government,Total,Gross fixed capital formation,Slovenia,2009,,m,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),State government,Total,Gross fixed capital formation,Slovenia,2010,,m,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),State government,Total,Gross fixed capital formation,Slovenia,2011,,m,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),State government,Total,Gross fixed capital formation,Slovenia,2012,,m,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),State government,Total,Gross fixed capital formation,Slovenia,2013,,m,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),State government,Total,Gross fixed capital formation,Slovenia,2014,,m,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),State government,Total,Gross fixed capital formation,Slovenia,2015,,m,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),State government,Total,Gross fixed capital formation,Slovenia,2016,,m,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),State government,Total,Gross fixed capital formation,Slovenia,2017,,m,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),State government,Total,Gross fixed capital formation,Slovenia,2018,,m,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),State government,Total,Gross fixed capital formation,Slovenia,2019,,m,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),State government,Total,Gross fixed capital formation,Slovenia,2020,,m,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),State government,Total,Gross fixed capital formation,Slovenia,2021,,m,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),State government,Total,Gross fixed capital formation,Slovenia,2022,,m,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),State government,Total,Gross fixed capital formation,Slovenia,2023,,m,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),State government,Total,Gross fixed capital formation,Slovakia,2010,,m,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),State government,Total,Gross fixed capital formation,Slovakia,2011,,m,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),State government,Total,Gross fixed capital formation,Slovakia,2012,,m,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),State government,Total,Gross fixed capital formation,Slovakia,2013,,m,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),State government,Total,Gross fixed capital formation,Slovakia,2014,,m,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),State government,Total,Gross fixed capital formation,Slovakia,2015,,m,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),State government,Total,Gross fixed capital formation,Slovakia,2016,,m,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),State government,Total,Gross fixed capital formation,Slovakia,2017,,m,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),State government,Total,Gross fixed capital formation,Slovakia,2018,,m,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),State government,Total,Gross fixed capital formation,Slovakia,2019,,m,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),State government,Total,Gross fixed capital formation,Slovakia,2020,,m,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),State government,Total,Gross fixed capital formation,Slovakia,2021,,m,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),State government,Total,Gross fixed capital formation,Slovakia,2022,,m,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),State government,Total,Gross fixed capital formation,Slovakia,2023,,m,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Local government,Total,Gross fixed capital formation,Austria,1995,2.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Local government,Total,Gross fixed capital formation,Austria,1996,1.8,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Local government,Total,Gross fixed capital formation,Austria,1997,1.3,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Local government,Total,Gross fixed capital formation,Austria,1998,1.2,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Local government,Total,Gross fixed capital formation,Austria,1999,1.1,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Local government,Total,Gross fixed capital formation,Austria,2000,1.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Local government,Total,Gross fixed capital formation,Austria,2001,0.8,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Local government,Total,Gross fixed capital formation,Austria,2002,0.9,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Local government,Total,Gross fixed capital formation,Austria,2003,0.9,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Local government,Total,Gross fixed capital formation,Austria,2004,0.8,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Local government,Total,Gross fixed capital formation,Austria,2005,0.9,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Local government,Total,Gross fixed capital formation,Austria,2006,0.8,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Local government,Total,Gross fixed capital formation,Austria,2007,0.8,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Local government,Total,Gross fixed capital formation,Austria,2008,0.9,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Local government,Total,Gross fixed capital formation,Austria,2009,0.9,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Local government,Total,Gross fixed capital formation,Austria,2010,0.9,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Local government,Total,Gross fixed capital formation,Austria,2011,0.7,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Local government,Total,Gross fixed capital formation,Austria,2012,0.8,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Local government,Total,Gross fixed capital formation,Austria,2013,0.8,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Local government,Total,Gross fixed capital formation,Austria,2014,0.9,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Local government,Total,Gross fixed capital formation,Austria,2015,0.9,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Local government,Total,Gross fixed capital formation,Austria,2016,0.8,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Local government,Total,Gross fixed capital formation,Austria,2017,0.9,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Local government,Total,Gross fixed capital formation,Austria,2018,0.9,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Local government,Total,Gross fixed capital formation,Austria,2019,0.9,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Local government,Total,Gross fixed capital formation,Austria,2020,0.9,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Local government,Total,Gross fixed capital formation,Austria,2021,0.9,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Local government,Total,Gross fixed capital formation,Austria,2022,1.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Local government,Total,Gross fixed capital formation,Austria,2023,1.1,,
